Name,Gender,Date,CurrentLoseStreak,CurrentWinStreak,Draws,AvgSigStrLanded,AvgSigStrPct,AvgSubAtt,AvgTDLanded,AvgTDPct,LongestWinStreak,Losses,TotalRoundsFought,TotalTitleBouts,WinsByDecisionMajority,WinsByDecisionSplit,WinsByDecisionUnanimous,WinsByKO,WinsBySubmission,WinsByTKODoctorStoppage,Wins,Stance,HeightCms,ReachCms,WeightLbs,Age,MatchWCRank,WFlyweightRank,WFeatherweightRank,WStrawweightRank,WBantamweightRank,HeavyweightRank,LightHeavyweightRank,MiddleweightRank,WelterweightRank,LightweightRank,FeatherweightRank,BantamweightRank,FlyweightRank,PFPRank,WinsByDecision,WinsByStoppage
Jorge Lopez,MALE,2012-05-15,1,0,0,42.0,0.66,0.0,3.0,1.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,177.8,183.0,170,23,,,,,,,,,,,,,,,0,0
Jorge Masvidal,MALE,2013-04-20,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,187.96,170,28,,,,,,,,,,,,,,,0,0
Jorge Masvidal,MALE,2013-07-27,0,1,0,50.0,0.37,0.0,6.0,0.75,1,0,3,0,0,0,1,0,0,0,1,Orthodox,180.34,187.96,170,28,,,,,,,,,,,,,,,1,0
Jorge Masvidal,MALE,2013-11-06,0,2,0,37.0,0.5,1.0,3.0,0.375,2,0,5,0,0,0,1,0,1,0,2,Orthodox,180.34,187.96,170,28,,,,,,,,,,,,,,,1,1
Jorge Masvidal,MALE,2014-04-19,1,0,0,37.3333,0.467,0.6667,2.3333,0.417,2,1,8,0,0,0,1,0,1,0,2,Orthodox,180.34,187.96,170,29,,,,,,,,,,,,,,,1,1
Jorge Masvidal,MALE,2014-07-26,0,1,0,45.25,0.53,0.5,2.0,0.563,2,1,11,0,0,0,2,0,1,0,3,Orthodox,180.34,187.96,170,29,14.0,,,,,,,,,14.0,,,,,2,1
Jorge Masvidal,MALE,2014-09-27,0,2,0,46.4,0.534,0.8,2.0,0.55,2,1,14,0,0,0,3,0,1,0,4,Orthodox,180.34,187.96,170,29,12.0,,,,,,,,,12.0,,,,,3,1
Jorge Masvidal,MALE,2015-04-04,0,3,0,50.1667,0.517,0.6667,2.0,0.542,3,1,17,0,0,0,4,0,1,0,5,Orthodox,180.34,187.96,170,30,14.0,,,,,,,,,14.0,,,,,4,1
Jorge Masvidal,MALE,2015-07-12,1,0,0,54.8571,0.511,0.5714,1.7143,0.464,3,2,20,0,0,0,4,0,1,0,5,Orthodox,180.34,187.96,170,30,,,,,,,,,,15.0,,,,,4,1
Jorge Masvidal,MALE,2015-11-28,0,1,0,49.5,0.513,0.5,1.5,0.406,3,2,21,0,0,0,4,1,1,0,6,Orthodox,180.34,187.96,170,31,,,,,,,,,,,,,,,4,2
Jorge Masvidal,MALE,2016-05-29,1,0,0,52.5556,0.51,0.5556,1.4444,0.383,3,3,26,0,0,0,4,1,1,0,6,Orthodox,180.34,187.96,170,31,,,,,,,,,,,,,,,4,2
Jorge Masvidal,MALE,2016-07-30,2,0,0,52.1,0.498,0.7,1.4,0.395,3,4,29,0,0,0,4,1,1,0,6,Orthodox,180.34,187.96,170,31,,,,,,,,,,,,,,,4,2
Jorge Masvidal,MALE,2016-12-03,0,1,0,57.6364,0.493,0.6364,1.3636,0.45,3,4,32,0,0,0,5,1,1,0,7,Orthodox,180.34,187.96,170,32,,,,,,,,,,,,,,,5,2
Jorge Masvidal,MALE,2017-01-28,0,2,0,56.5,0.509,0.5833,1.25,0.413,3,4,33,0,0,0,5,2,1,0,8,Orthodox,180.34,187.96,170,32,12.0,,,,,,,,12.0,,,,,,5,3
Jorge Masvidal,MALE,2017-05-13,0,3,0,56.6154,0.513,0.5385,1.1538,0.381,3,4,35,0,0,0,5,3,1,0,9,Orthodox,180.34,187.96,170,32,5.0,,,,,,,,5.0,,,,,,5,4
Jorge Masvidal,MALE,2017-11-04,1,0,0,55.3571,0.52,0.5,1.0714,0.354,3,5,38,0,0,0,5,3,1,0,9,Orthodox,180.34,187.96,170,32,4.0,,,,,,,,4.0,,,,,,5,4
Jorge Masvidal,MALE,2019-03-16,2,0,0,54.4667,0.505,0.4667,1.0,0.33,3,6,41,0,0,0,5,3,1,0,9,Orthodox,180.34,187.96,170,34,10.0,,,,,,,,10.0,,,,,,5,4
Jorge Masvidal,MALE,2019-07-06,0,1,0,4.33,0.47,0.4,1.7,0.59,4,7,61,0,0,1,8,5,1,0,15,Orthodox,180.34,187.96,170,34,4.0,,,,,,,,4.0,,,,,,9,6
Jorge Masvidal,MALE,2019-11-02,0,2,0,,0.47,0.4,1.7,0.59,3,6,44,0,0,0,5,6,1,0,11,Orthodox,180.34,187.96,170,35,3.0,,,,,,,,3.0,,,,,,5,7
Jorge Masvidal,MALE,2020-07-11,0,3,0,4.33,0.47,0.4,1.7,0.59,4,7,65,1,0,1,8,7,1,0,17,Orthodox,180.34,187.96,170,36,3.0,,,,,,,,3.0,,,,,,9,8
Jorge Masvidal,MALE,2021-04-24,1,0,0,4.22,0.48,0.3,1.54,0.59,4,8,70,1,0,1,8,7,1,0,17,Orthodox,180.34,187.96,170,36,4.0,,,,,,,,4.0,,,,,,9,8
Jorge Masvidal,MALE,2022-03-05,2,0,0,4.05,0.47,0.3,1.38,0.59,4,9,72,3,0,1,8,7,1,0,17,Orthodox,180.34,187.96,170,37,6.0,,,,,,,,6.0,,,,,,9,8
Jorge Masvidal,MALE,2023-04-08,3,0,0,4.05,0.47,0.3,1.38,0.59,4,10,77,3,0,1,8,7,1,0,17,Orthodox,180.34,187.96,170,38,11.0,,,,,,,,11.0,,,,,,9,8
Jorge Rivera,MALE,2010-03-31,0,2,0,28.1818,0.532,0.0909,0.5455,0.182,2,5,21,0,0,1,2,3,0,0,6,Orthodox,185.42,185.42,185,38,,,,,,,,,,,,,,,3,3
Jorge Rivera,MALE,2011-02-26,0,3,0,28.25,0.524,0.0833,0.5,0.167,3,5,23,0,0,1,2,4,0,0,7,Orthodox,185.42,185.42,185,38,,,,,,,,,,,,,,,3,4
Jorge Rivera,MALE,2011-08-06,1,0,0,26.6923,0.495,0.0769,0.4615,0.154,3,6,25,0,0,1,2,4,0,0,7,Orthodox,185.42,185.42,185,39,,,,,,,,,,,,,,,3,4
Jorge Rivera,MALE,2012-01-20,2,0,0,26.5714,0.485,0.0714,0.5,0.179,3,7,28,0,0,1,2,4,0,0,7,Orthodox,185.42,185.42,185,39,,,,,,,,,,,,,,,3,4
Jorge Santiago,MALE,2011-05-28,2,0,0,9.6667,0.443,1.0,0.6667,0.667,1,2,6,0,0,0,0,1,0,0,1,Orthodox,185.42,187.96,170,30,,,,,,,,,,,,,,,0,1
Jorge Santiago,MALE,2011-10-08,3,0,0,10.75,0.413,0.75,0.5,0.5,1,3,8,0,0,0,0,1,0,0,1,Orthodox,185.42,187.96,170,30,,,,,,,,,,,,,,,0,1
Jorge Santiago,MALE,2013-02-16,4,0,0,12.2,0.394,0.6,0.4,0.4,1,4,11,0,0,0,0,1,0,0,1,Orthodox,185.42,187.96,170,32,,,,,,,,,,,,,,,0,1
Jorge de Oliveira,MALE,2014-11-08,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,180.34,155,34,,,,,,,,,,,,,,,0,0
Jorge de Oliveira,MALE,2015-03-21,1,0,0,23.0,0.33,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,172.72,180.34,155,35,,,,,,,,,,,,,,,0,0
Jose Aldo,MALE,2011-04-30,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,177.8,145,24,,,,,,,,,,,,,,,0,0
Jose Aldo,MALE,2011-10-08,0,1,0,94.0,0.43,1.0,5.0,0.55,1,0,5,1,0,0,1,0,0,0,1,Orthodox,170.18,177.8,145,25,,,,,,,,,,,,,,,1,0
Jose Aldo,MALE,2012-01-14,0,2,0,72.5,0.435,0.5,2.5,0.275,2,0,10,2,0,0,2,0,0,0,2,Orthodox,170.18,177.8,145,25,,,,,,,,,,,,,,,2,0
Jose Aldo,MALE,2013-02-02,0,3,0,52.0,0.447,0.3333,1.6667,0.183,3,0,11,3,0,0,2,1,0,0,3,Orthodox,170.18,177.8,145,26,,,,,,,,,,,,,,,2,1
Jose Aldo,MALE,2013-08-03,0,4,0,58.0,0.41,0.25,1.25,0.138,4,0,16,4,0,0,3,1,0,0,4,Orthodox,170.18,177.8,145,26,0.0,,,,,,,,,,0.0,,,4.0,3,1
Jose Aldo,MALE,2014-02-01,0,5,0,52.8,0.4,0.2,2.0,0.276,5,0,20,5,0,0,3,2,0,0,5,Orthodox,170.18,177.8,145,27,0.0,,,,,,,,,,0.0,,,2.0,3,2
Jose Aldo,MALE,2014-10-25,0,6,0,54.3333,0.42,0.5,2.0,0.397,6,0,25,6,0,0,4,2,0,0,6,Orthodox,170.18,177.8,145,28,0.0,,,,,,,,,,0.0,,,2.0,4,2
Jose Aldo,MALE,2015-12-12,0,7,0,61.1429,0.413,0.4286,1.7143,0.34,7,0,30,7,0,0,5,2,0,0,7,Orthodox,170.18,177.8,145,29,0.0,,,,,,,,,,0.0,,,1.0,5,2
Jose Aldo,MALE,2016-07-09,1,0,0,53.625,0.403,0.375,1.5,0.298,7,1,31,8,0,0,5,2,0,0,7,Orthodox,170.18,177.8,145,29,1.0,,,,,,,,,,1.0,,,8.0,5,2
Jose Aldo,MALE,2017-06-03,0,1,0,56.5556,0.403,0.3333,1.3333,0.264,7,1,36,9,0,0,6,2,0,0,8,Orthodox,170.18,177.8,145,30,0.0,,,,,,,,,,0.0,,,4.0,6,2
Jose Aldo,MALE,2017-12-02,1,0,0,56.4,0.411,0.3,1.2,0.238,7,2,39,10,0,0,6,2,0,0,8,Orthodox,170.18,177.8,145,31,1.0,,,,,,,,,,1.0,,,14.0,6,2
Jose Aldo,MALE,2018-07-28,2,0,0,59.1818,0.422,0.2727,1.0909,0.216,7,3,42,11,0,0,6,2,0,0,8,Orthodox,170.18,177.8,145,31,2.0,,,,,,,,,,2.0,,,,6,2
Jose Aldo,MALE,2019-02-02,0,1,0,56.6667,0.425,0.25,1.0,0.198,7,3,43,11,0,0,6,3,0,0,9,Orthodox,170.18,177.8,145,32,2.0,,,,,,,,,,2.0,,,,6,3
Jose Aldo,MALE,2019-05-11,0,2,0,54.3077,0.432,0.2308,0.9231,0.183,7,3,45,11,0,0,6,4,0,0,10,Orthodox,170.18,177.8,145,32,1.0,,,,,,,,,,1.0,,,,6,4
Jose Aldo,MALE,2019-12-14,1,0,0,,0.445,0.16,0.67,0.65,7,4,48,10,0,0,6,4,0,0,10,Orthodox,170.18,177.8,135,33,,,,,,,,,,,3.0,,,,6,4
Jose Aldo,MALE,2020-07-11,2,0,0,3.47,0.44,0.1,0.64,0.65,15,5,68,14,0,0,7,11,0,0,18,Orthodox,170.18,177.8,135,33,6.0,,,,,,,,,,13.0,6.0,,,7,11
Jose Aldo,MALE,2020-12-19,0,1,0,3.45,0.45,0.1,0.57,0.56,15,6,3,12,0,0,0,0,0,0,19,Orthodox,170.18,177.8,135,34,,,,,,,,,,,,,,,0,0
Jose Aldo,MALE,2021-08-07,0,1,0,3.63,0.45,0.1,0.55,0.56,15,6,76,12,0,0,8,11,0,0,19,Orthodox,170.18,177.8,135,34,5.0,,,,,,,,,,,5.0,,,8,11
Jose Aldo,MALE,2021-12-04,0,2,0,3.63,0.46,0.1,0.51,0.53,15,6,79,15,0,0,9,11,0,0,20,Orthodox,170.18,177.8,135,35,,,,,,,,,,,,,,,9,11
Jose Aldo,MALE,2022-08-20,0,3,0,3.63,0.46,0.1,0.51,0.53,15,6,84,15,0,0,10,11,0,0,21,Orthodox,170.18,177.8,135,35,,,,,,,,,,,,,,,10,11
Jose Aldo,MALE,2024-05-04,1,0,0,3.62,0.46,0.1,0.49,0.53,15,7,87,15,0,0,10,11,0,0,21,Orthodox,170.18,177.8,135,37,,,,,,,,,,,,,,,10,11
Jose Aldo,MALE,2024-10-05,0,1,0,3.62,0.46,0.1,0.49,0.53,15,7,90,15,0,0,11,11,0,0,22,Orthodox,170.18,177.8,135,38,,,,,,,,,,,,,,,11,11
Jose Daniel Medina,MALE,2024-08-24,1,0,0,1.87,0.33,0.0,0.5,0.33,0,1,3,0,0,0,0,0,0,0,0,Orthodox,182.88,187.96,185,33,,,,,,,,,,,,,,,0,0
Jose Johnson,MALE,2023-08-12,0,1,0,2.22,0.57,0.7,0.71,0.6,1,1,6,0,0,0,1,0,0,0,1,Orthodox,182.88,180.34,125,28,,,,,,,,,,,,,,,1,0
Jose Johnson,MALE,2023-11-18,1,0,0,2.22,0.57,0.7,0.71,0.6,1,2,7,0,0,0,1,0,0,0,1,Orthodox,182.88,180.34,125,28,,,,,,,,,,,,,,,1,0
Jose Johnson,MALE,2024-06-15,0,1,0,2.22,0.57,0.7,0.71,0.6,1,2,10,0,0,0,1,0,1,0,2,Orthodox,182.88,180.34,125,29,,,,,,,,,,,,,,,1,1
Jose Maria,MALE,2013-08-03,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,165.0,125,31,,,,,,,,,,,,,,,0,0
Jose Maria,MALE,2013-11-09,1,0,0,19.0,0.52,1.0,1.0,0.2,0,1,2,0,0,0,0,0,0,0,0,Orthodox,165.1,165.0,125,31,,,,,,,,,,,,,,,0,0
Jose Ochoa,MALE,2024-11-23,0,0,0,3.33,0.31,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Southpaw,170.18,170.18,125,23,,,,,,,,,,,,,,,0,0
Jose Quinonez,MALE,2014-11-15,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,175.26,135,24,,,,,,,,,,,,,,,0,0
Jose Quinonez,MALE,2015-06-06,1,0,0,38.0,0.34,2.0,3.0,0.75,0,1,3,1,0,0,0,0,0,0,0,Orthodox,172.72,175.26,135,24,,,,,,,,,,,,,,,0,0
Jose Quinonez,MALE,2016-09-17,0,1,0,20.0,0.5,2.0,2.0,0.625,1,1,4,1,0,0,0,0,1,0,1,Orthodox,172.72,175.26,135,26,,,,,,,,,,,,,,,0,1
Jose Quinonez,MALE,2017-08-05,0,2,0,32.0,0.473,1.3333,3.0,0.653,2,1,7,1,0,0,1,0,1,0,2,Orthodox,172.72,175.26,135,27,,,,,,,,,,,,,,,1,1
Jose Quinonez,MALE,2018-02-10,0,3,0,38.75,0.485,1.0,2.5,0.553,3,1,10,1,0,0,2,0,1,0,3,Orthodox,172.72,175.26,135,27,,,,,,,,,,,,,,,2,1
Jose Quinonez,MALE,2019-03-16,0,4,0,40.8,0.488,0.8,2.4,0.498,4,1,13,1,0,0,3,0,1,0,4,Switch,172.72,175.26,135,28,,,,,,,,,,,,,,,3,1
Jose Quinonez,MALE,2019-09-21,1,0,0,3.49,0.47,0.7,2.64,0.45,4,2,15,0,0,0,3,0,1,0,4,Orthodox,172.72,175.26,135,29,,,,,,,,,,,,,,,3,1
Jose Quinonez,MALE,2020-03-07,0,1,0,3.49,0.47,0.7,2.64,0.45,4,2,18,0,0,0,4,0,1,0,5,Orthodox,172.72,175.26,135,29,,,,,,,,,,,,,,,4,1
Jose Quinonez,MALE,2020-12-05,1,0,0,3.41,0.46,0.7,2.58,0.45,4,3,19,0,0,0,4,0,1,0,5,Southpaw,172.72,175.26,135,30,,,,,,,,,,,,,,,4,1
Jose Torres,MALE,2018-06-01,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,162.56,165.1,125,25,,,,,,,,,,,,,,,0,0
Jose Torres,MALE,2018-08-04,0,1,0,22.0,0.35,0.0,1.0,0.33,1,0,2,0,0,0,0,1,0,0,1,Orthodox,162.56,165.1,125,26,,,,,,,,,,,,,,,0,1
Josefine Knutsson,FEMALE,2023-09-16,0,2,0,4.87,0.51,0.0,2.0,0.72,2,0,6,0,0,0,2,0,0,0,2,Orthodox,160.02,152.4,115,27,,,,,,,,,,,,,,,2,0
Josefine Knutsson,FEMALE,2024-06-15,0,3,0,4.87,0.51,0.0,2.0,0.72,3,0,9,0,0,0,3,0,0,0,3,Orthodox,160.02,152.4,115,28,,,,,,,,,,,,,,,3,0
Joselyne Edwards,FEMALE,2021-01-16,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,177.8,135,25,,,,,,,,,,,,,,,0,0
Joselyne Edwards,FEMALE,2021-10-23,1,0,0,4.35,0.51,0.4,0.88,0.33,1,1,6,0,0,0,1,0,0,0,1,Orthodox,172.72,177.8,135,26,,,,,,,,,,,,,,,1,0
Joselyne Edwards,FEMALE,2022-06-11,2,0,0,4.35,0.51,0.4,0.88,0.33,1,2,9,0,0,0,1,0,0,0,1,Orthodox,172.72,177.8,135,26,,,,,,,,,,,,,,,1,0
Joselyne Edwards,FEMALE,2022-07-30,0,1,0,4.35,0.51,0.4,0.88,0.33,1,2,12,0,0,0,2,0,0,0,2,Orthodox,172.72,177.8,135,26,,,,,,,,,,,,,,,2,0
Joselyne Edwards,FEMALE,2023-04-15,0,2,0,4.35,0.51,0.4,0.88,0.33,2,2,15,0,0,1,2,0,0,0,3,Orthodox,172.72,177.8,135,27,,,,,,,,,,,,,,,3,0
Joselyne Edwards,FEMALE,2023-09-02,0,3,0,4.35,0.51,0.4,0.88,0.33,3,2,18,0,0,2,2,0,0,0,4,Orthodox,172.72,177.8,135,27,,,,,,,,,,,,,,,4,0
Joselyne Edwards,FEMALE,2024-06-01,1,0,0,4.48,0.52,0.6,1.23,0.39,3,3,21,0,0,2,2,0,0,0,4,Orthodox,172.72,177.8,135,28,,,,,,,,,,,,,,,4,0
Joselyne Edwards,FEMALE,2024-10-19,2,0,0,4.48,0.52,0.6,1.23,0.39,3,4,24,0,0,2,2,0,0,0,4,Orthodox,172.72,177.8,135,29,,,,,,,,,,,,,,,4,0
Joseph Benavidez,MALE,2011-03-19,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,162.56,165.1,125,26,,,,,,,,,,,,,,,0,0
Joseph Benavidez,MALE,2011-08-14,0,1,0,48.0,0.4,0.0,5.0,0.29,1,0,3,0,0,0,1,0,0,0,1,Southpaw,162.56,165.1,125,27,,,,,,,,,,,,,,,1,0
Joseph Benavidez,MALE,2012-03-02,0,2,0,57.0,0.425,0.0,2.5,0.145,2,0,6,0,0,0,2,0,0,0,2,Southpaw,162.56,165.1,125,27,,,,,,,,,,,,,,,2,0
Joseph Benavidez,MALE,2012-09-22,0,3,0,44.0,0.403,0.3333,2.0,0.163,3,0,8,0,0,0,2,1,0,0,3,Southpaw,162.56,165.1,125,28,,,,,,,,,,,,,,,2,1
Joseph Benavidez,MALE,2013-02-02,1,0,0,44.0,0.345,0.75,1.5,0.123,3,1,13,1,0,0,2,1,0,0,3,Southpaw,162.56,165.1,125,28,,,,,,,,,,,,,,,2,1
Joseph Benavidez,MALE,2013-04-20,0,1,0,46.6,0.336,0.6,1.2,0.098,3,1,16,1,0,0,3,1,0,0,4,Southpaw,162.56,165.1,125,28,1.0,,,,,,,,,,,,1.0,,3,1
Joseph Benavidez,MALE,2013-09-04,0,2,0,48.3333,0.342,0.5,1.3333,0.248,3,1,18,1,0,0,3,2,0,0,5,Southpaw,162.56,165.1,125,29,1.0,,,,,,,,,,,,1.0,,3,2
Joseph Benavidez,MALE,2013-12-14,0,3,0,44.2857,0.347,0.4286,1.1429,0.213,3,1,19,1,0,0,3,3,0,0,6,Southpaw,162.56,165.1,125,29,1.0,,,,,,,,,,,,1.0,,3,3
Joseph Benavidez,MALE,2014-04-26,1,0,0,39.25,0.321,0.375,1.0,0.186,3,2,20,2,0,0,3,3,0,0,6,Southpaw,162.56,165.1,125,29,2.0,,,,,,,,,,,,2.0,,3,3
Joseph Benavidez,MALE,2014-11-22,0,1,0,35.8889,0.329,0.4444,0.8889,0.166,3,2,21,2,0,0,3,3,1,0,7,Southpaw,162.56,165.1,125,30,2.0,,,,,,,,,,,,2.0,,3,4
Joseph Benavidez,MALE,2015-05-23,0,2,0,41.7,0.343,0.4,1.0,0.215,3,2,24,2,0,0,4,3,1,0,8,Southpaw,162.56,165.1,125,30,2.0,,,,,,,,,,,,2.0,,4,4
Joseph Benavidez,MALE,2015-10-03,0,3,0,43.6364,0.364,0.3636,1.2727,0.255,3,2,27,2,0,0,5,3,1,0,9,Southpaw,162.56,165.1,125,31,1.0,,,,,,,,,,,,1.0,,5,4
Joseph Benavidez,MALE,2016-02-06,0,4,0,44.0,0.36,0.3333,1.1667,0.234,4,2,30,2,0,0,6,3,1,0,10,Southpaw,162.56,165.1,125,31,1.0,,,,,,,,,,,,1.0,,6,4
Joseph Benavidez,MALE,2016-12-03,0,5,0,45.6923,0.358,0.3077,1.0769,0.216,5,2,33,2,0,0,7,3,1,0,11,Southpaw,162.56,165.1,125,32,1.0,,,,,,,,,,,,1.0,,7,4
Joseph Benavidez,MALE,2018-06-09,0,6,0,47.3571,0.353,0.2857,1.0,0.201,6,2,36,2,0,1,7,3,1,0,12,Southpaw,162.56,165.1,125,33,1.0,,,,,,,,,,,,1.0,,8,4
Joseph Benavidez,MALE,2018-11-30,1,0,0,48.1333,0.35,0.2667,1.0667,0.197,6,3,39,2,0,1,7,3,1,0,12,Southpaw,162.56,165.1,125,34,3.0,,,,,,,,,,,,3.0,,8,4
Joseph Benavidez,MALE,2019-01-19,0,1,0,47.3125,0.358,0.25,1.0625,0.216,6,3,40,2,0,1,7,4,1,0,13,Southpaw,162.56,165.1,125,34,2.0,,,,,,,,,,,,2.0,,8,5
Joseph Benavidez,MALE,2019-06-29,0,2,0,3.46,0.33,0.6,1.53,0.31,6,5,63,2,0,1,10,5,4,0,20,Southpaw,162.56,165.1,125,34,2.0,,,,,,,,,,,,2.0,,11,9
Joseph Benavidez,MALE,2020-02-29,0,3,0,3.46,0.33,0.6,1.53,0.31,6,5,65,2,0,1,10,6,3,0,21,Southpaw,162.56,165.1,125,35,1.0,,,,,,,,,,,,1.0,,11,9
Joseph Benavidez,MALE,2020-07-18,1,0,0,3.53,0.34,0.6,1.5,0.3,6,6,67,4,0,1,10,6,4,0,21,Southpaw,162.56,165.1,125,35,2.0,,,,,,,,,,,,2.0,,11,10
Joseph Benavidez,MALE,2021-03-06,2,0,0,3.52,0.34,0.6,1.41,0.3,6,7,68,3,0,1,10,6,4,0,21,Southpaw,162.56,165.1,125,36,2.0,,,,,,,,,,,,2.0,,11,10
Joseph Holmes,MALE,2022-01-15,0,1,0,2.88,0.53,0.8,1.49,0.4,1,0,2,0,0,0,0,0,1,0,1,Orthodox,193.04,203.2,185,26,,,,,,,,,,,,,,,0,1
Joseph Holmes,MALE,2022-05-21,1,0,0,2.88,0.53,0.8,1.49,0.4,1,1,5,0,0,0,0,0,1,0,1,Orthodox,193.04,203.2,185,26,,,,,,,,,,,,,,,0,1
Joseph Holmes,MALE,2022-10-29,0,1,0,2.88,0.53,0.8,1.49,0.4,1,1,6,0,0,0,0,0,2,0,2,Orthodox,193.04,203.2,185,27,,,,,,,,,,,,,,,0,2
Joseph Holmes,MALE,2023-05-06,1,0,0,2.88,0.53,0.8,1.49,0.4,1,2,8,0,0,0,0,0,2,0,2,Orthodox,193.04,203.2,185,27,,,,,,,,,,,,,,,0,2
Joseph Morales,MALE,2017-08-05,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Switch,167.64,175.26,125,22,,,,,,,,,,,,,,,0,0
Joseph Morales,MALE,2018-02-03,0,1,0,12.0,0.54,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,Switch,167.64,175.26,125,23,,,,,,,,,,,,,,,0,1
Joseph Morales,MALE,2018-11-10,1,0,0,10.5,0.41,0.5,0.0,0.0,1,1,3,0,0,0,0,0,1,0,1,Switch,167.64,175.26,125,24,,,,,,,,,,,,,,,0,1
Joseph Sandoval,MALE,2011-10-01,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,170.18,168.0,135,25,,,,,,,,,,,,,,,0,0
Joseph Sandoval,MALE,2012-01-20,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Southpaw,170.18,168.0,135,25,,,,,,,,,,,,,,,0,0
Josh Barnett,MALE,2013-08-31,0,3,0,25.4,0.618,0.8,0.8,0.6,3,1,9,1,0,0,0,3,1,0,4,Orthodox,190.5,198.12,250,35,10.0,,,,,10.0,,,,,,,,,0,4
Josh Barnett,MALE,2013-12-28,0,4,0,25.5,0.628,0.6667,0.6667,0.5,4,1,10,1,0,0,0,4,1,0,5,Orthodox,190.5,198.12,250,36,6.0,,,,,6.0,,,,,,,,,0,5
Josh Barnett,MALE,2015-09-26,1,0,0,22.5714,0.64,0.5714,0.5714,0.429,4,2,11,1,0,0,0,4,1,0,5,Orthodox,190.5,198.12,250,37,8.0,,,,,8.0,,,,,,,,,0,5
Josh Barnett,MALE,2016-01-30,0,1,0,38.0,0.649,0.5,0.5,0.375,4,2,16,1,0,0,1,4,1,0,6,Orthodox,190.5,198.12,250,38,8.0,,,,,8.0,,,,,,,,,1,5
Josh Barnett,MALE,2016-09-03,1,0,0,37.6667,0.633,0.4444,0.4444,0.333,4,3,18,1,0,0,1,4,1,0,6,Orthodox,190.5,198.12,250,38,9.0,,,,,9.0,,,,,,,,,1,5
Josh Bryant,MALE,2010-06-19,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,185.42,185,30,,,,,,,,,,,,,,,0,0
Josh Clopton,MALE,2011-12-03,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,172.72,145,30,,,,,,,,,,,,,,,0,0
Josh Clopton,MALE,2013-08-03,1,0,0,43.0,0.69,0.0,4.0,0.66,0,1,3,0,0,0,0,0,0,0,0,Orthodox,167.64,172.72,145,32,,,,,,,,,,,,,,,0,0
Josh Copeland,MALE,2014-11-22,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,190.5,265,32,,,,,,,,,,,,,,,0,0
Josh Copeland,MALE,2015-03-14,1,0,0,20.0,0.35,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,185.42,190.5,265,32,,,,,,,,,,,,,,,0,0
Josh Culibao,MALE,2021-05-22,1,0,1,2.92,0.43,0.4,0.0,0.0,0,1,5,0,0,0,0,0,0,0,0,Orthodox,177.8,185.42,145,26,,,,,,,,,,,,,,,0,0
Josh Culibao,MALE,2022-06-11,0,1,1,3.41,0.44,0.3,0.0,0.0,1,1,8,0,0,0,1,0,0,0,1,Orthodox,177.8,185.42,145,28,,,,,,,,,,,,,,,1,0
Josh Culibao,MALE,2023-02-11,0,2,1,3.41,0.44,0.3,0.0,0.0,2,1,11,0,0,1,1,0,0,0,2,Orthodox,177.8,185.42,145,28,,,,,,,,,,,,,,,2,0
Josh Culibao,MALE,2023-07-22,0,3,1,3.41,0.44,0.3,0.0,0.0,3,1,13,0,0,1,1,0,1,0,3,Orthodox,177.8,185.42,145,29,,,,,,,,,,,,,,,2,1
Josh Culibao,MALE,2024-03-16,1,0,1,3.41,0.44,0.3,0.0,0.0,3,2,16,0,0,1,1,0,1,0,3,Orthodox,177.8,185.42,145,29,,,,,,,,,,,,,,,2,1
Josh Culibao,MALE,2024-08-17,2,0,1,3.41,0.44,0.3,0.0,0.0,3,3,19,0,0,1,1,0,1,0,3,Orthodox,177.8,185.42,145,30,,,,,,,,,,,,,,,2,1
Josh Emmett,MALE,2016-05-08,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,177.8,145,31,,,,,,,,,,,,,,,0,0
